"","pmse_train","specks_train","auc_train","pmse_test","specks_test","auc_test","type","name"
"106","0.221072307548736","0.930799999999937","0.988622862222222","0.221149056997556","0.890799999999967","0.97743208","tree","Mean"
"107","0.218316084242658","0.922799999999937","0.993250382222213","0.218637610392685","0.931599999999963","0.994471199999976","lasso","Mean"
"108","0.224561026133333","0.999999999999929","1","0.1998543896","0.908799999999965","0.98849408","rf","Mean"
"109","0.127436229234483","0.609199999999972","0.907523662222204","0.124199541445325","0.5916","0.898476159999998","lr","Correlation"
"110","0.117136984419294","0.619733333333304","0.88802608","0.119055772096739","0.562000000000003","0.866319840000001","tree","Correlation"
"111","0.000133323347282701","0.0769333333333329","0.515164444444446","0.000133220289075947","0.0859999999999997","0.5211216","lasso","Correlation"
"112","0.1693768424","0.999999999999929","1","0.1114683968","0.586800000000001","0.89611424","rf","Correlation"
"113","0.000766288490539237","0.0411999999999998","0.528676533333331","0.000750335843193269","0.0196","0.498160639999999","lr","Control"
"114","0.0689561629379641","0.425066666666659","0.800382542222223","0.071142347350289","0.0156","0.5062828","tree","Control"
"115","2.48540488951195e-28","4.55364912443912e-18","0.5","2.48540488951195e-28","1.48535697630514e-17","0.5","lasso","Control"
"116","0.101057484533333","0.999999999999929","1","0.0044128848","0.0284","0.49160432","rf","Control"
"117","0.027648090455456","0.450133333333323","0.718401528888886","0.0277835210650576","0.433200000000008","0.704174560000001","lr","All"
"118","0.215414013259458","0.920933333333271","0.981299164444445","0.215389722689078","0.873599999999969","0.9615076","tree","All"
"119","0.0163460948050661","0.38253333333333","0.64768792888889","0.0168410128237016","0.391600000000007","0.652355520000002","lasso","All"
"120","0.221858914133333","0.999999999999929","1","0.1917090464","0.944799999999961","0.99472016","rf","All"
"121","0.220332697195875","0.919466666666604","0.993510417777742","0.220351136959545","0.926799999999963","0.992831519999976","lr","Mean"
"122","0.221884794083568","0.931999999999936","0.990517564444444","0.22168582583458","0.881599999999968","0.9784552","tree","Mean"
"123","0.219121242509961","0.922399999999937","0.993191786666581","0.219030448128584","0.917999999999964","0.993354079999985","lasso","Mean"
"124","0.2234560176","0.999999999999929","1","0.1987921008","0.923199999999964","0.99251656","rf","Mean"
"125","0.131526261309458","0.625466666666637","0.914714079999981","0.129277556926142","0.618399999999997","0.913271199999991","lr","Correlation"
