"","pmse_train","specks_train","auc_train","pmse_test","specks_test","auc_test","type","name"
"94","0.07380295946941","0.457466666666655","0.812423164444445","0.0732431072286199","0.0296","0.51094112","tree","Correlation"
"95","1.32314418695112e-05","0.0281333333333332","0.514581795555553","1.37085721482557e-05","0.0168","0.50046608","lasso","Correlation"
"96","0.102950352533333","0.999999999999929","1","0.0073656304","0.0483999999999999","0.52084464","rf","Correlation"
"97","0.0003702512329216","0.0349333333333332","0.52144967111111","0.00036116674593778","0.0188","0.49844096","lr","Control"
"98","0.078024929898036","0.487866666666652","0.821610657777778","0.0783170385487918","0.0276","0.49694864","tree","Control"
"99","1.5925887755412e-05","0.0277333333333332","0.514636337777779","1.6427572713513e-05","0.0144","0.500333919999999","lasso","Control"
"100","0.100790369333333","0.999999999999929","1","0.0042497872","0.0324","0.48524848","rf","Control"
"101","0.00338405042323654","0.0702666666666663","0.541395466666668","0.00363293454144282","0.0863999999999997","0.551726720000001","lr","All"
"102","0.01167175497317","0.146400000000001","0.598402373333333","0.010723722168663","0.0683999999999998","0.53407384","tree","All"
"103","0.00249026098188807","0.0783999999999996","0.546838773333333","0.00233393450987004","0.0831999999999997","0.54143792","lasso","All"
"104","0.1048856768","0.999999999999929","1","0.0099469176","0.0939999999999997","0.5595048","rf","All"
"105","0.0063954704236159","0.0934666666666662","0.555820657777777","0.00622238577808143","0.0883999999999997","0.535684800000001","lr","Mean"
"106","0.0172897060946218","0.198666666666673","0.632202275555556","0.016884317764517","0.0703999999999998","0.52943184","tree","Mean"
"107","0.0061349184996182","0.0943999999999995","0.552472977777775","0.00583124694699327","0.0843999999999997","0.536840800000001","lasso","Mean"
"108","0.1052284456","0.999999999999929","1","0.0112268728","0.0843999999999997","0.5371376","rf","Mean"
"109","0.000389069222973311","0.0359999999999998","0.521834862222222","0.000391862389372579","0.012","0.50048576","lr","Correlation"
"110","0.0157292637692239","0.206000000000007","0.636920026666667","0.0161274037407597","0.0471999999999999","0.52108144","tree","Correlation"
"111","1.5302197885505e-05","0.0315999999999999","0.515017280000003","1.42806385064527e-05","0.0252","0.50460848","lasso","Correlation"
"112","0.102763659733333","0.999999999999929","1","0.0070236824","0.0487999999999999","0.53319864","rf","Correlation"
"113","0.000460919460482152","0.0423999999999998","0.523134648888886","0.000480406289033398","0.0168","0.494920799999999","lr","Control"
"114","0.0971867598705927","0.575866666666642","0.855748097777778","0.0964641969032674","0.0296","0.48785376","tree","Control"
"115","2.48540488951195e-28","4.55364912443912e-18","0.5","2.48540488951195e-28","1.48535697630514e-17","0.5","lasso","Control"
"116","0.100689483733333","0.999999999999929","1","0.00426098","0.0308","0.51335848","rf","Control"
"117","0.0034908075659285","0.0743999999999996","0.540765457777782","0.0031962820068098","0.0763999999999998","0.540677120000002","lr","All"
"118","0.0123733662010813","0.144666666666668","0.59584712","0.0125439195440517","0.0723999999999998","0.53006776","tree","All"
"119","0.00353977042451068","0.0799999999999996","0.543493973333334","0.00315327848707938","0.0591999999999999","0.533939520000002","lasso","All"
"120","0.104789293866667","0.999999999999929","1","0.0094513312","0.0963999999999996","0.5449824","rf","All"
"121","0.00731172408670615","0.0975999999999995","0.561825688888894","0.00745379763909973","0.0971999999999996","0.553437920000001","lr","Mean"
"122","0.00510936575483913","0.0907999999999995","0.556140586666667","0.00488890496045141","0.0603999999999999","0.53313616","tree","Mean"
"123","0.00647368024404589","0.0931999999999995","0.557031839999996","0.00619105279697617","0.104","0.561659519999999","lasso","Mean"
"124","0.105712586133333","0.999999999999929","1","0.011835048","0.0959999999999996","0.5521736","rf","Mean"
"125","0.000302635050631756","0.0306666666666665","0.519677706666667","0.000284673466474831","0.0228","0.493800960000001","lr","Correlation"
"126","0.0113321224928497","0.167200000000003","0.61462984","0.0110598385085802","0.046","0.52281216","tree","Correlation"
"127","0.000249991400245709","0.0385333333333332","0.522704977777776","0.000245333851685243","0.0296","0.49155008","lasso","Correlation"
"128","0.102928862133333","0.999999999999929","1","0.0077927888","0.0455999999999999","0.5276288","rf","Correlation"
"129","0.000314983896694861","0.0303999999999999","0.518332942222224","0.000298829479112722","0.0312","0.48956304","lr","Control"
"130","0","4.55364912443912e-18","0.5","0","1.48535697630514e-17","0.5","tree","Control"
"131","2.48540488951195e-28","4.55364912443912e-18","0.5","2.48540488951195e-28","1.48535697630514e-17","0.5","lasso","Control"
"132","0.100947486133333","0.999999999999929","1","0.0044107792","0.0184","0.50226296","rf","Control"
"133","0.00388387171520435","0.0795999999999996","0.54355752888889","0.00362476310471304","0.0839999999999997","0.540686719999999","lr","All"
"134","0.0157457709211096","0.189733333333339","0.623769208888888","0.0167066687833054","0.0831999999999997","0.538076","tree","All"
"135","0.00264726489448362","0.0763999999999996","0.54412183111111","0.00249375711479008","0.0811999999999997","0.544761120000001","lasso","All"
"136","0.104586540266667","0.999999999999929","1","0.0101640024","0.0867999999999997","0.52937936","rf","All"
"137","0.00669319288943888","0.0889333333333329","0.555248462222218","0.00680563518978019","0.0883999999999997","0.550011839999999","lr","Mean"
"138","0.00403464885592909","0.0747999999999996","0.538674462222222","0.0040247923985108","0.0495999999999999","0.52619872","tree","Mean"
"139","0.00677295548047657","0.0937333333333328","0.557778151111109","0.00658026055813991","0.0799999999999997","0.5423632","lasso","Mean"
"140","0.1057067632","0.999999999999929","1","0.0113375168","0.1008","0.550328","rf","Mean"
"141","0.000375136409788399","0.0309333333333332","0.520733920000002","0.000374617591158734","0.0196","0.50028736","lr","Correlation"
"142","0.0132635954663971","0.193466666666673","0.625877742222222","0.0129668940655366","0.0452","0.52020608","tree","Correlation"
"143","6.48043942537353e-06","0.0191999999999999","0.511044622222222","6.28922312743547e-06","0.0132","0.499383840000002","lasso","Correlation"
"144","0.1024483488","0.999999999999929","1","0.00712783440000001","0.0356","0.519413760000001","rf","Correlation"
"145","0.000409943077971253","0.0407999999999998","0.522207715555555","0.00042900043726142","0.0208","0.495904799999999","lr","Control"
"146","0","4.55364912443912e-18","0.5","0","1.48535697630514e-17","0.5","tree","Control"
"147","2.48540488951195e-28","4.55364912443912e-18","0.5","2.48540488951195e-28","1.48535697630514e-17","0.5","lasso","Control"
"148","0.100812446666667","0.999999999999929","1","0.0044293888","0.0148","0.50243008","rf","Control"
"149","0.00442693750092053","0.0841333333333329","0.551638826666664","0.00427232963598683","0.0807999999999997","0.54949136","lr","All"
"150","0.013174123716312","0.156533333333336","0.601945084444444","0.013176927238765","0.0855999999999997","0.53808008","tree","All"
"151","0.00432346451214203","0.0857333333333329","0.553464995555558","0.00421303019032251","0.0863999999999997","0.54366272","lasso","All"
"152","0.105418690933333","0.999999999999929","1","0.0100325128","0.0931999999999997","0.54614672","rf","All"
"153","0.00668628027255693","0.0939999999999995","0.552696871111112","0.00674713196512658","0.0795999999999997","0.540495200000001","lr","Mean"
"154","0.018860668371379","0.216800000000008","0.640644586666667","0.0190262260992892","0.0803999999999997","0.5326428","tree","Mean"
"155","0.00614562910362911","0.0914666666666662","0.551743413333334","0.00595503693902759","0.0835999999999997","0.54056736","lasso","Mean"
"156","0.105850364533333","0.999999999999929","1","0.01154234","0.0887999999999997","0.54317608","rf","Mean"
"157","0.000355164987352472","0.0311999999999999","0.519316693333334","0.000359741594456158","0.0368","0.503251679999999","lr","Correlation"
"158","0.0158676722407433","0.198000000000006","0.635159555555556","0.0154137715237902","0.0651999999999998","0.53545992","tree","Correlation"
"159","3.59759854937507e-05","0.0211999999999999","0.512977688888889","3.23016735448347e-05","0.0248","0.506174880000001","lasso","Correlation"
"160","0.1029930632","0.999999999999929","1","0.0070181936","0.0599999999999999","0.5392108","rf","Correlation"
